map,bucket,scenario,start_x,start_y,heuristic,density,avg_runtime_ms,avg_nodes_expanded,success,dataset_type,density_level,runtime_outlier,nodes_outlier
16room_000.map,0,5,45,234,euclidean,0.1155471801757812,0.0068426132202148,2.0,True,rooms,medium,False,False
16room_000.map,0,6,493,463,manhattan,0.1155471801757812,0.0083208084106445,3.0,True,rooms,medium,False,False
16room_000.map,0,6,493,463,euclidean,0.1155471801757812,0.009012222290039,3.0,True,rooms,medium,False,False
16room_000.map,0,7,407,433,manhattan,0.1155471801757812,0.0071048736572265,3.0,True,rooms,medium,False,False
16room_000.map,0,7,407,433,euclidean,0.1155471801757812,0.0078201293945312,3.0,True,rooms,medium,False,False
16room_000.map,0,8,250,508,manhattan,0.1155471801757812,0.0130176544189453,5.0,True,rooms,medium,False,False
16room_000.map,0,8,250,508,euclidean,0.1155471801757812,0.01373291015625,5.0,True,rooms,medium,False,False
16room_000.map,0,9,76,41,manhattan,0.1155471801757812,0.016021728515625,7.0,True,rooms,medium,False,False
16room_000.map,0,9,76,41,euclidean,0.1155471801757812,0.0170707702636718,7.0,True,rooms,medium,False,False
16room_000.map,1,10,117,309,manhattan,0.1155471801757812,0.0497817993164062,24.0,True,rooms,medium,False,False
16room_000.map,1,10,117,309,euclidean,0.1155471801757812,0.0790119171142578,28.0,True,rooms,medium,False,False
16room_000.map,1,11,377,97,manhattan,0.1155471801757812,0.0689268112182617,34.0,True,rooms,medium,False,False
16room_000.map,1,11,377,97,euclidean,0.1155471801757812,0.2270698547363281,38.0,True,rooms,medium,False,False
16room_000.map,1,12,184,35,manhattan,0.1155471801757812,0.1756668090820312,20.0,True,rooms,medium,False,False
16room_000.map,1,12,184,35,euclidean,0.1155471801757812,0.1801967620849609,23.0,True,rooms,medium,False,False
16room_000.map,1,13,19,358,manhattan,0.1155471801757812,0.1005887985229492,15.0,True,rooms,medium,False,False
16room_000.map,1,13,19,358,euclidean,0.1155471801757812,0.1096487045288086,17.0,True,rooms,medium,False,False
16room_000.map,1,14,314,449,manhattan,0.1155471801757812,0.1214265823364257,27.0,True,rooms,medium,False,False
16room_000.map,1,14,314,449,euclidean,0.1155471801757812,0.0769615173339843,31.0,True,rooms,medium,False,False
16room_000.map,1,15,292,101,manhattan,0.1155471801757812,0.0432968139648437,14.0,True,rooms,medium,False,False
16room_000.map,1,15,292,101,euclidean,0.1155471801757812,0.0387907028198242,15.0,True,rooms,medium,False,False
16room_000.map,1,16,405,239,manhattan,0.1155471801757812,0.0716209411621093,34.0,True,rooms,medium,False,False
16room_000.map,1,16,405,239,euclidean,0.1155471801757812,0.0859022140502929,36.0,True,rooms,medium,False,False
16room_000.map,1,17,69,162,manhattan,0.1155471801757812,0.0257492065429687,9.0,True,rooms,medium,False,False
16room_000.map,1,17,69,162,euclidean,0.1155471801757812,0.0273704528808593,9.0,True,rooms,medium,False,False
16room_000.map,1,18,42,213,manhattan,0.1155471801757812,0.0836610794067382,35.0,True,rooms,medium,False,False
16room_000.map,1,18,42,213,euclidean,0.1155471801757812,0.089883804321289,41.0,True,rooms,medium,False,False
16room_000.map,1,19,202,308,manhattan,0.1155471801757812,0.0298976898193359,14.0,True,rooms,medium,False,False
16room_000.map,1,19,202,308,euclidean,0.1155471801757812,0.0375747680664062,15.0,True,rooms,medium,False,False
16room_000.map,2,20,143,105,manhattan,0.1155471801757812,0.1066446304321289,60.0,True,rooms,medium,False,False
16room_000.map,2,20,143,105,euclidean,0.1155471801757812,0.1324176788330078,72.0,True,rooms,medium,False,False
16room_000.map,2,21,404,479,manhattan,0.1155471801757812,0.0190019607543945,9.0,True,rooms,medium,False,False
16room_000.map,2,21,404,479,euclidean,0.1155471801757812,0.0203609466552734,9.0,True,rooms,medium,False,False
16room_000.map,2,22,264,163,manhattan,0.1155471801757812,0.0774383544921875,41.0,True,rooms,medium,False,False
16room_000.map,2,22,264,163,euclidean,0.1155471801757812,0.09613037109375,48.0,True,rooms,medium,False,False
16room_000.map,2,23,264,484,manhattan,0.1155471801757812,0.0545978546142578,26.0,True,rooms,medium,False,False
16room_000.map,2,23,264,484,euclidean,0.1155471801757812,0.0673770904541015,31.0,True,rooms,medium,False,False
16room_000.map,2,24,447,15,manhattan,0.1155471801757812,0.1285791397094726,79.0,True,rooms,medium,False,False
16room_000.map,2,24,447,15,euclidean,0.1155471801757812,0.1376628875732422,79.0,True,rooms,medium,False,False
16room_000.map,2,25,158,358,manhattan,0.1155471801757812,0.542140007019043,218.0,True,rooms,medium,True,False
16room_000.map,2,25,158,358,euclidean,0.1155471801757812,0.7352590560913086,268.0,True,rooms,medium,True,False
16room_000.map,2,26,477,290,manhattan,0.1155471801757812,0.0729084014892578,36.0,True,rooms,medium,False,False
16room_000.map,2,26,477,290,euclidean,0.1155471801757812,0.0923633575439453,45.0,True,rooms,medium,False,False
16room_000.map,2,27,38,430,manhattan,0.1155471801757812,0.1598834991455078,90.0,True,rooms,medium,False,False
16room_000.map,2,27,38,430,euclidean,0.1155471801757812,0.1941204071044922,105.0,True,rooms,medium,False,False
16room_000.map,2,28,22,26,manhattan,0.1155471801757812,0.0723600387573242,39.0,True,rooms,medium,False,False
16room_000.map,2,28,22,26,euclidean,0.1155471801757812,0.0893354415893554,46.0,True,rooms,medium,False,False
16room_000.map,2,29,447,119,manhattan,0.1155471801757812,0.0956058502197265,55.0,True,rooms,medium,False,False
16room_000.map,2,29,447,119,euclidean,0.1155471801757812,0.1128673553466796,60.0,True,rooms,medium,False,False
16room_000.map,3,30,379,511,manhattan,0.1155471801757812,0.1103401184082031,51.0,True,rooms,medium,False,False
16room_000.map,3,30,379,511,euclidean,0.1155471801757812,0.1659631729125976,62.0,True,rooms,medium,False,False
16room_000.map,3,31,34,206,manhattan,0.1155471801757812,2.171802520751953,1014.0,True,rooms,medium,True,True
16room_000.map,3,31,34,206,euclidean,0.1155471801757812,3.003835678100586,1270.0,True,rooms,medium,True,True
16room_000.map,3,32,357,322,manhattan,0.1155471801757812,0.4141569137573242,225.0,True,rooms,medium,False,False
16room_000.map,3,32,357,322,euclidean,0.1155471801757812,0.5679130554199219,292.0,True,rooms,medium,False,False
16room_000.map,3,33,252,93,manhattan,0.1155471801757812,0.1091241836547851,59.0,True,rooms,medium,False,False
16room_000.map,3,33,252,93,euclidean,0.1155471801757812,0.1448631286621093,75.0,True,rooms,medium,False,False
16room_000.map,3,34,401,449,manhattan,0.1155471801757812,0.1809120178222656,109.0,True,rooms,medium,False,False
16room_000.map,3,34,401,449,euclidean,0.1155471801757812,0.1941204071044922,109.0,True,rooms,medium,False,False
16room_000.map,3,35,2,275,manhattan,0.1155471801757812,0.2023696899414062,111.0,True,rooms,medium,False,False
16room_000.map,3,35,2,275,euclidean,0.1155471801757812,0.2688169479370117,137.0,True,rooms,medium,False,False
16room_000.map,3,36,94,8,manhattan,0.1155471801757812,0.1315593719482422,71.0,True,rooms,medium,False,False
16room_000.map,3,36,94,8,euclidean,0.1155471801757812,0.1699209213256836,89.0,True,rooms,medium,False,False
16room_000.map,3,37,194,18,manhattan,0.1155471801757812,0.0714778900146484,38.0,True,rooms,medium,False,False
16room_000.map,3,37,194,18,euclidean,0.1155471801757812,0.1030683517456054,55.0,True,rooms,medium,False,False
16room_000.map,3,38,174,9,manhattan,0.1155471801757812,4.489445686340332,2408.0,True,rooms,medium,True,True
16room_000.map,3,38,174,9,euclidean,0.1155471801757812,6.05309009552002,2949.0,True,rooms,medium,True,True
16room_000.map,3,39,133,94,manhattan,0.1155471801757812,0.136113166809082,76.0,True,rooms,medium,False,False
16room_000.map,3,39,133,94,euclidean,0.1155471801757812,0.1635074615478515,91.0,True,rooms,medium,False,False
16room_000.map,4,40,15,111,manhattan,0.1155471801757812,0.6745576858520508,393.0,True,rooms,medium,True,True
16room_000.map,4,40,15,111,euclidean,0.1155471801757812,1.0153532028198242,534.0,True,rooms,medium,True,True
16room_000.map,4,41,335,380,manhattan,0.1155471801757812,0.3248929977416992,183.0,True,rooms,medium,False,False
16room_000.map,4,41,335,380,euclidean,0.1155471801757812,0.444793701171875,239.0,True,rooms,medium,False,False
16room_000.map,4,42,2,243,manhattan,0.1155471801757812,0.2094984054565429,113.0,True,rooms,medium,False,False
16room_000.map,4,42,2,243,euclidean,0.1155471801757812,0.2415418624877929,137.0,True,rooms,medium,False,False
16room_000.map,4,43,292,282,manhattan,0.1155471801757812,0.2374649047851562,125.0,True,rooms,medium,False,False
16room_000.map,4,43,292,282,euclidean,0.1155471801757812,0.3183841705322265,160.0,True,rooms,medium,False,False
16room_000.map,4,44,237,221,manhattan,0.1155471801757812,0.2665996551513672,157.0,True,rooms,medium,False,False
16room_000.map,4,44,237,221,euclidean,0.1155471801757812,0.3571987152099609,201.0,True,rooms,medium,False,False
16room_000.map,4,45,299,255,manhattan,0.1155471801757812,0.4541158676147461,265.0,True,rooms,medium,False,True
16room_000.map,4,45,299,255,euclidean,0.1155471801757812,0.6240606307983398,337.0,True,rooms,medium,True,True
16room_000.map,4,46,311,357,manhattan,0.1155471801757812,1.0779380798339844,605.0,True,rooms,medium,True,True
16room_000.map,4,46,311,357,euclidean,0.1155471801757812,1.6149282455444336,751.0,True,rooms,medium,True,True
16room_000.map,4,47,425,71,manhattan,0.1155471801757812,0.348663330078125,198.0,True,rooms,medium,False,False
16room_000.map,4,47,425,71,euclidean,0.1155471801757812,0.4623651504516601,246.0,True,rooms,medium,False,False
16room_000.map,4,48,287,216,manhattan,0.1155471801757812,0.7002353668212891,380.0,True,rooms,medium,True,True
16room_000.map,4,48,287,216,euclidean,0.1155471801757812,0.908517837524414,477.0,True,rooms,medium,True,True
16room_000.map,4,49,314,184,manhattan,0.1155471801757812,0.1888990402221679,97.0,True,rooms,medium,False,False
16room_000.map,4,49,314,184,euclidean,0.1155471801757812,0.2416610717773437,123.0,True,rooms,medium,False,False
16room_001.map,0,0,233,493,manhattan,0.1174697875976562,0.0207901000976562,5.0,True,rooms,medium,False,False
16room_001.map,0,0,233,493,euclidean,0.1174697875976562,0.014042854309082,5.0,True,rooms,medium,False,False
16room_001.map,0,1,218,483,manhattan,0.1174697875976562,0.0078439712524414,3.0,True,rooms,medium,False,False
16room_001.map,0,1,218,483,euclidean,0.1174697875976562,0.0085830688476562,3.0,True,rooms,medium,False,False
16room_001.map,0,2,180,332,manhattan,0.1174697875976562,0.0168561935424804,7.0,True,rooms,medium,False,False
16room_001.map,0,2,180,332,euclidean,0.1174697875976562,0.0178098678588867,7.0,True,rooms,medium,False,False
16room_001.map,0,3,34,44,manhattan,0.1174697875976562,0.0086307525634765,3.0,True,rooms,medium,False,False
16room_001.map,0,3,34,44,euclidean,0.1174697875976562,0.0091552734375,3.0,True,rooms,medium,False,False
16room_001.map,0,4,274,284,manhattan,0.1174697875976562,0.0249385833740234,11.0,True,rooms,medium,False,False
16room_001.map,0,4,274,284,euclidean,0.1174697875976562,0.0264406204223632,11.0,True,rooms,medium,False,False
16room_001.map,0,5,333,60,manhattan,0.1174697875976562,0.0169992446899414,7.0,True,rooms,medium,False,False
16room_001.map,0,5,333,60,euclidean,0.1174697875976562,0.0177860260009765,7.0,True,rooms,medium,False,False
16room_001.map,0,6,253,417,manhattan,0.1174697875976562,0.0154495239257812,7.0,True,rooms,medium,False,False
16room_001.map,0,6,253,417,euclidean,0.1174697875976562,0.0164985656738281,7.0,True,rooms,medium,False,False
16room_001.map,0,7,291,209,manhattan,0.1174697875976562,0.0153779983520507,7.0,True,rooms,medium,False,False
16room_001.map,0,7,291,209,euclidean,0.1174697875976562,0.0165224075317382,7.0,True,rooms,medium,False,False
16room_001.map,0,8,292,442,manhattan,0.1174697875976562,0.018930435180664,8.0,True,rooms,medium,False,False
16room_001.map,0,8,292,442,euclidean,0.1174697875976562,0.0203132629394531,8.0,True,rooms,medium,False,False
16room_001.map,0,9,8,77,manhattan,0.1174697875976562,0.0161647796630859,7.0,True,rooms,medium,False,False
16room_001.map,0,9,8,77,euclidean,0.1174697875976562,0.017547607421875,7.0,True,rooms,medium,False,False
16room_001.map,1,10,392,360,manhattan,0.1174697875976562,0.0483989715576171,23.0,True,rooms,medium,False,False
16room_001.map,1,10,392,360,euclidean,0.1174697875976562,0.0780820846557617,27.0,True,rooms,medium,False,False
16room_001.map,1,11,55,437,manhattan,0.1174697875976562,0.0374794006347656,19.0,True,rooms,medium,False,False
16room_001.map,1,11,55,437,euclidean,0.1174697875976562,0.0464439392089843,22.0,True,rooms,medium,False,False
16room_001.map,1,12,378,25,manhattan,0.1174697875976562,0.0669240951538086,34.0,True,rooms,medium,False,False
16room_001.map,1,12,378,25,euclidean,0.1174697875976562,0.1763105392456054,40.0,True,rooms,medium,False,False
16room_001.map,1,13,458,242,manhattan,0.1174697875976562,0.0356674194335937,17.0,True,rooms,medium,False,False
16room_001.map,1,13,458,242,euclidean,0.1174697875976562,0.0485897064208984,19.0,True,rooms,medium,False,False
16room_001.map,1,14,245,363,manhattan,0.1174697875976562,0.063180923461914,27.0,True,rooms,medium,False,False
16room_001.map,1,14,245,363,euclidean,0.1174697875976562,0.0674247741699218,32.0,True,rooms,medium,False,False
16room_001.map,1,15,441,302,manhattan,0.1174697875976562,0.0144481658935546,5.0,True,rooms,medium,False,False
16room_001.map,1,15,441,302,euclidean,0.1174697875976562,0.0152826309204101,5.0,True,rooms,medium,False,False
16room_001.map,1,16,358,92,manhattan,0.1174697875976562,0.0113725662231445,4.0,True,rooms,medium,False,False
16room_001.map,1,16,358,92,euclidean,0.1174697875976562,0.0123023986816406,4.0,True,rooms,medium,False,False
16room_001.map,1,17,54,278,manhattan,0.1174697875976562,0.0453472137451171,23.0,True,rooms,medium,False,False
16room_001.map,1,17,54,278,euclidean,0.1174697875976562,0.0557184219360351,27.0,True,rooms,medium,False,False
16room_001.map,1,18,487,439,manhattan,0.1174697875976562,0.029611587524414,13.0,True,rooms,medium,False,False
16room_001.map,1,18,487,439,euclidean,0.1174697875976562,0.0314950942993164,13.0,True,rooms,medium,False,False
16room_001.map,1,19,274,226,manhattan,0.1174697875976562,0.0358104705810546,17.0,True,rooms,medium,False,False
16room_001.map,1,19,274,226,euclidean,0.1174697875976562,0.0414371490478515,19.0,True,rooms,medium,False,False
16room_001.map,2,20,186,63,manhattan,0.1174697875976562,0.0226020812988281,9.0,True,rooms,medium,False,False
16room_001.map,2,20,186,63,euclidean,0.1174697875976562,0.0243663787841796,9.0,True,rooms,medium,False,False
16room_001.map,2,21,283,59,manhattan,0.1174697875976562,0.128483772277832,69.0,True,rooms,medium,False,False
16room_001.map,2,21,283,59,euclidean,0.1174697875976562,0.1691341400146484,86.0,True,rooms,medium,False,False
16room_001.map,2,22,114,392,manhattan,0.1174697875976562,0.8642673492431641,422.0,True,rooms,medium,True,True
16room_001.map,2,22,114,392,euclidean,0.1174697875976562,0.9282588958740234,505.0,True,rooms,medium,True,True
16room_001.map,2,23,417,119,manhattan,0.1174697875976562,4.457521438598633,2046.0,True,rooms,medium,True,True
16room_001.map,2,23,417,119,euclidean,0.1174697875976562,6.390619277954102,2656.0,True,rooms,medium,True,True
16room_001.map,2,24,51,203,manhattan,0.1174697875976562,0.058150291442871,32.0,True,rooms,medium,False,False
16room_001.map,2,24,51,203,euclidean,0.1174697875976562,0.0734806060791015,39.0,True,rooms,medium,False,False
16room_001.map,2,25,391,303,manhattan,0.1174697875976562,0.1954078674316406,105.0,True,rooms,medium,False,False
16room_001.map,2,25,391,303,euclidean,0.1174697875976562,0.2480030059814453,127.0,True,rooms,medium,False,False
16room_001.map,2,26,285,369,manhattan,0.1174697875976562,0.0599622726440429,29.0,True,rooms,medium,False,False
16room_001.map,2,26,285,369,euclidean,0.1174697875976562,0.0745058059692382,35.0,True,rooms,medium,False,False
16room_001.map,2,27,408,15,manhattan,0.1174697875976562,0.1245260238647461,71.0,True,rooms,medium,False,False
16room_001.map,2,27,408,15,euclidean,0.1174697875976562,0.1540184020996093,82.0,True,rooms,medium,False,False
16room_001.map,2,28,266,8,manhattan,0.1174697875976562,0.0844478607177734,47.0,True,rooms,medium,False,False
16room_001.map,2,28,266,8,euclidean,0.1174697875976562,0.1099348068237304,57.0,True,rooms,medium,False,False
16room_001.map,2,29,63,442,manhattan,0.1174697875976562,0.0378131866455078,17.0,True,rooms,medium,False,False
16room_001.map,2,29,63,442,euclidean,0.1174697875976562,0.0399589538574218,17.0,True,rooms,medium,False,False
16room_001.map,3,30,275,158,manhattan,0.1174697875976562,0.1166820526123046,62.0,True,rooms,medium,False,False
16room_001.map,3,30,275,158,euclidean,0.1174697875976562,0.1423835754394531,72.0,True,rooms,medium,False,False
16room_001.map,3,31,178,49,manhattan,0.1174697875976562,0.0457286834716796,25.0,True,rooms,medium,False,False
16room_001.map,3,31,178,49,euclidean,0.1174697875976562,0.0502824783325195,25.0,True,rooms,medium,False,False
16room_001.map,3,32,244,94,manhattan,0.1174697875976562,0.126957893371582,68.0,True,rooms,medium,False,False
16room_001.map,3,32,244,94,euclidean,0.1174697875976562,0.174570083618164,91.0,True,rooms,medium,False,False
16room_001.map,3,33,173,417,manhattan,0.1174697875976562,0.2568006515502929,143.0,True,rooms,medium,False,False
16room_001.map,3,33,173,417,euclidean,0.1174697875976562,0.4047155380249023,166.0,True,rooms,medium,False,False
16room_001.map,3,34,442,410,manhattan,0.1174697875976562,0.0714540481567382,37.0,True,rooms,medium,False,False
16room_001.map,3,34,442,410,euclidean,0.1174697875976562,0.0957965850830078,47.0,True,rooms,medium,False,False
16room_001.map,3,35,86,77,manhattan,0.1174697875976562,0.2141237258911132,127.0,True,rooms,medium,False,False
16room_001.map,3,35,86,77,euclidean,0.1174697875976562,0.2880096435546875,159.0,True,rooms,medium,False,False
16room_001.map,3,36,178,104,manhattan,0.1174697875976562,0.1727819442749023,97.0,True,rooms,medium,False,False
16room_001.map,3,36,178,104,euclidean,0.1174697875976562,0.231027603149414,123.0,True,rooms,medium,False,False
16room_001.map,3,37,299,422,manhattan,0.1174697875976562,0.3319263458251953,136.0,True,rooms,medium,False,False
16room_001.map,3,37,299,422,euclidean,0.1174697875976562,0.4268407821655273,173.0,True,rooms,medium,False,False
16room_001.map,3,38,150,108,manhattan,0.1174697875976562,2.657032012939453,1450.0,True,rooms,medium,True,True
16room_001.map,3,38,150,108,euclidean,0.1174697875976562,3.3460617065429688,1747.0,True,rooms,medium,True,True
16room_001.map,3,39,113,168,manhattan,0.1174697875976562,0.3751277923583984,225.0,True,rooms,medium,False,False
16room_001.map,3,39,113,168,euclidean,0.1174697875976562,0.4883050918579101,277.0,True,rooms,medium,False,False
16room_001.map,4,40,91,36,manhattan,0.1174697875976562,0.2673625946044922,156.0,True,rooms,medium,False,False
16room_001.map,4,40,91,36,euclidean,0.1174697875976562,0.3379106521606445,186.0,True,rooms,medium,False,False
16room_001.map,4,41,443,409,manhattan,0.1174697875976562,0.0640392303466796,31.0,True,rooms,medium,False,False
16room_001.map,4,41,443,409,euclidean,0.1174697875976562,0.0818729400634765,39.0,True,rooms,medium,False,False
16room_001.map,4,42,151,277,manhattan,0.1174697875976562,0.1799583435058593,94.0,True,rooms,medium,False,False
16room_001.map,4,42,151,277,euclidean,0.1174697875976562,0.2516984939575195,125.0,True,rooms,medium,False,False
16room_001.map,4,43,424,58,manhattan,0.1174697875976562,0.2270698547363281,125.0,True,rooms,medium,False,False
16room_001.map,4,43,424,58,euclidean,0.1174697875976562,0.3131866455078125,165.0,True,rooms,medium,False,False
16room_001.map,4,44,258,390,manhattan,0.1174697875976562,0.1935005187988281,81.0,True,rooms,medium,False,False
16room_001.map,4,44,258,390,euclidean,0.1174697875976562,0.2197027206420898,94.0,True,rooms,medium,False,False
16room_001.map,4,45,459,156,manhattan,0.1174697875976562,2.44753360748291,1152.0,True,rooms,medium,True,True
16room_001.map,4,45,459,156,euclidean,0.1174697875976562,2.80764102935791,1389.0,True,rooms,medium,True,True
16room_001.map,4,46,92,450,manhattan,0.1174697875976562,0.1080513000488281,53.0,True,rooms,medium,False,False
16room_001.map,4,46,92,450,euclidean,0.1174697875976562,0.1542568206787109,76.0,True,rooms,medium,False,False
16room_001.map,4,47,501,306,manhattan,0.1174697875976562,0.3558874130249023,197.0,True,rooms,medium,False,False
16room_001.map,4,47,501,306,euclidean,0.1174697875976562,0.4465818405151367,234.0,True,rooms,medium,False,False
16room_001.map,4,48,225,247,manhattan,0.1174697875976562,0.1358747482299804,75.0,True,rooms,medium,False,False
16room_001.map,4,48,225,247,euclidean,0.1174697875976562,0.164651870727539,89.0,True,rooms,medium,False,False
16room_001.map,4,49,5,104,manhattan,0.1174697875976562,0.3366947174072265,210.0,True,rooms,medium,False,False
16room_001.map,4,49,5,104,euclidean,0.1174697875976562,0.3808975219726562,226.0,True,rooms,medium,False,False
16room_002.map,0,0,317,293,manhattan,0.1173286437988281,0.0447511672973632,8.0,True,rooms,medium,False,False
16room_002.map,0,0,317,293,euclidean,0.1173286437988281,0.036787986755371,8.0,True,rooms,medium,False,False
16room_002.map,0,1,185,146,manhattan,0.1173286437988281,0.0100612640380859,3.0,True,rooms,medium,False,False
16room_002.map,0,1,185,146,euclidean,0.1173286437988281,0.0091314315795898,3.0,True,rooms,medium,False,False
16room_002.map,0,2,437,23,manhattan,0.1173286437988281,0.0241994857788085,11.0,True,rooms,medium,False,False
16room_002.map,0,2,437,23,euclidean,0.1173286437988281,0.02593994140625,11.0,True,rooms,medium,False,False
16room_002.map,0,3,199,249,manhattan,0.1173286437988281,0.0164508819580078,7.0,True,rooms,medium,False,False
16room_002.map,0,3,199,249,euclidean,0.1173286437988281,0.0174283981323242,7.0,True,rooms,medium,False,False
16room_002.map,0,4,440,237,manhattan,0.1173286437988281,0.0085353851318359,3.0,True,rooms,medium,False,False
16room_002.map,0,4,440,237,euclidean,0.1173286437988281,0.009322166442871,3.0,True,rooms,medium,False,False
16room_002.map,0,5,108,79,manhattan,0.1173286437988281,0.0066995620727539,3.0,True,rooms,medium,False,False
16room_002.map,0,5,108,79,euclidean,0.1173286437988281,0.0072002410888671,3.0,True,rooms,medium,False,False
16room_002.map,0,6,236,495,manhattan,0.1173286437988281,0.0030517578125,1.0,True,rooms,medium,False,False
16room_002.map,0,6,236,495,euclidean,0.1173286437988281,0.0032663345336914,1.0,True,rooms,medium,False,False
16room_002.map,0,7,75,200,manhattan,0.1173286437988281,0.0035047531127929,1.0,True,rooms,medium,False,False
16room_002.map,0,7,75,200,euclidean,0.1173286437988281,0.0040292739868164,1.0,True,rooms,medium,False,False
16room_002.map,0,8,292,100,manhattan,0.1173286437988281,0.0033378601074218,1.0,True,rooms,medium,False,False
16room_002.map,0,8,292,100,euclidean,0.1173286437988281,0.003814697265625,1.0,True,rooms,medium,False,False
16room_002.map,0,9,37,333,manhattan,0.1173286437988281,0.0121831893920898,5.0,True,rooms,medium,False,False
16room_002.map,0,9,37,333,euclidean,0.1173286437988281,0.0131130218505859,5.0,True,rooms,medium,False,False
16room_002.map,1,10,488,433,manhattan,0.1173286437988281,2.4492979049682617,1234.0,True,rooms,medium,True,True
16room_002.map,1,10,488,433,euclidean,0.1173286437988281,3.2707691192626958,1493.0,True,rooms,medium,True,True
16room_002.map,1,11,159,326,manhattan,0.1173286437988281,0.0249624252319335,11.0,True,rooms,medium,False,False
16room_002.map,1,11,159,326,euclidean,0.1173286437988281,0.0256061553955078,11.0,True,rooms,medium,False,False
16room_002.map,1,12,491,62,manhattan,0.1173286437988281,0.0564336776733398,18.0,True,rooms,medium,False,False
16room_002.map,1,12,491,62,euclidean,0.1173286437988281,0.0439643859863281,21.0,True,rooms,medium,False,False
16room_002.map,1,13,117,439,manhattan,0.1173286437988281,0.0649929046630859,34.0,True,rooms,medium,False,False
16room_002.map,1,13,117,439,euclidean,0.1173286437988281,0.0799417495727539,40.0,True,rooms,medium,False,False
16room_002.map,1,14,233,6,manhattan,0.1173286437988281,0.063633918762207,34.0,True,rooms,medium,False,False
16room_002.map,1,14,233,6,euclidean,0.1173286437988281,0.079655647277832,40.0,True,rooms,medium,False,False
16room_002.map,1,15,243,285,manhattan,0.1173286437988281,0.0421524047851562,20.0,True,rooms,medium,False,False
16room_002.map,1,15,243,285,euclidean,0.1173286437988281,0.0513792037963867,23.0,True,rooms,medium,False,False
16room_002.map,1,16,334,21,manhattan,0.1173286437988281,0.049901008605957,23.0,True,rooms,medium,False,False
16room_002.map,1,16,334,21,euclidean,0.1173286437988281,0.0576734542846679,27.0,True,rooms,medium,False,False
16room_002.map,1,17,356,184,manhattan,0.1173286437988281,0.0298976898193359,15.0,True,rooms,medium,False,False
16room_002.map,1,17,356,184,euclidean,0.1173286437988281,0.0360488891601562,17.0,True,rooms,medium,False,False
16room_002.map,1,18,28,68,manhattan,0.1173286437988281,0.045633316040039,23.0,True,rooms,medium,False,False
16room_002.map,1,18,28,68,euclidean,0.1173286437988281,0.0560522079467773,27.0,True,rooms,medium,False,False
16room_002.map,1,19,335,282,manhattan,0.1173286437988281,0.0291824340820312,14.0,True,rooms,medium,False,False
16room_002.map,1,19,335,282,euclidean,0.1173286437988281,0.032806396484375,15.0,True,rooms,medium,False,False
16room_002.map,2,20,124,506,manhattan,0.1173286437988281,0.2037763595581054,114.0,True,rooms,medium,False,False
16room_002.map,2,20,124,506,euclidean,0.1173286437988281,0.253915786743164,140.0,True,rooms,medium,False,False
16room_002.map,2,21,161,453,manhattan,0.1173286437988281,0.0564336776733398,31.0,True,rooms,medium,False,False
16room_002.map,2,21,161,453,euclidean,0.1173286437988281,0.0615358352661132,32.0,True,rooms,medium,False,False
16room_002.map,2,22,234,52,manhattan,0.1173286437988281,0.0594615936279296,31.0,True,rooms,medium,False,False
16room_002.map,2,22,234,52,euclidean,0.1173286437988281,0.0737190246582031,37.0,True,rooms,medium,False,False
16room_002.map,2,23,292,230,manhattan,0.1173286437988281,0.7074832916259766,360.0,True,rooms,medium,True,True
16room_002.map,2,23,292,230,euclidean,0.1173286437988281,0.7873296737670898,420.0,True,rooms,medium,True,True
16room_002.map,2,24,424,376,manhattan,0.1173286437988281,0.0887155532836914,47.0,True,rooms,medium,False,False
16room_002.map,2,24,424,376,euclidean,0.1173286437988281,0.1132965087890625,57.0,True,rooms,medium,False,False
16room_002.map,2,25,132,501,manhattan,0.1173286437988281,0.042891502380371,19.0,True,rooms,medium,False,False
16room_002.map,2,25,132,501,euclidean,0.1173286437988281,0.0458240509033203,19.0,True,rooms,medium,False,False
16room_002.map,2,26,50,97,manhattan,0.1173286437988281,0.4299402236938476,247.0,True,rooms,medium,False,False
16room_002.map,2,26,50,97,euclidean,0.1173286437988281,0.5557537078857422,299.0,True,rooms,medium,False,False
16room_002.map,2,27,55,324,manhattan,0.1173286437988281,0.0786066055297851,39.0,True,rooms,medium,False,False
16room_002.map,2,27,55,324,euclidean,0.1173286437988281,0.0983238220214843,47.0,True,rooms,medium,False,False
16room_002.map,2,28,482,79,manhattan,0.1173286437988281,0.3213882446289062,186.0,True,rooms,medium,False,False
16room_002.map,2,28,482,79,euclidean,0.1173286437988281,0.4143953323364258,218.0,True,rooms,medium,False,False
16room_002.map,2,29,306,391,manhattan,0.1173286437988281,0.0910758972167968,47.0,True,rooms,medium,False,False
16room_002.map,2,29,306,391,euclidean,0.1173286437988281,0.1077413558959961,56.0,True,rooms,medium,False,False
16room_002.map,3,30,76,179,manhattan,0.1173286437988281,0.2060651779174804,119.0,True,rooms,medium,False,False
16room_002.map,3,30,76,179,euclidean,0.1173286437988281,0.276494026184082,152.0,True,rooms,medium,False,False
16room_002.map,3,31,5,332,manhattan,0.1173286437988281,0.1776695251464843,99.0,True,rooms,medium,False,False
16room_002.map,3,31,5,332,euclidean,0.1173286437988281,0.2388954162597656,126.0,True,rooms,medium,False,False
