map,bucket,scenario,start_x,start_y,heuristic,density,avg_runtime_ms,avg_nodes_expanded,success
maze512-8-0.map,0,4,503,186,euclidean,0.11143875122070312,0.017380714416503906,5.0,True
maze512-8-0.map,0,5,239,310,manhattan,0.11143875122070312,0.018930435180664062,8.0,True
maze512-8-0.map,0,5,239,310,euclidean,0.11143875122070312,0.02715587615966797,8.0,True
maze512-8-0.map,0,6,445,269,manhattan,0.11143875122070312,0.0118255615234375,3.0,True
maze512-8-0.map,0,6,445,269,euclidean,0.11143875122070312,0.008869171142578125,3.0,True
maze512-8-0.map,0,8,88,244,manhattan,0.11143875122070312,0.014948844909667969,7.0,True
maze512-8-0.map,0,8,88,244,euclidean,0.11143875122070312,0.0156402587890625,7.0,True
maze512-8-0.map,0,9,301,22,manhattan,0.11143875122070312,0.012278556823730469,5.0,True
maze512-8-0.map,0,9,301,22,euclidean,0.11143875122070312,0.013279914855957031,5.0,True
maze512-8-0.map,1,10,344,152,manhattan,0.11143875122070312,0.02067089080810547,9.0,True
maze512-8-0.map,1,10,344,152,euclidean,0.11143875122070312,0.022268295288085938,9.0,True
maze512-8-0.map,1,11,473,475,manhattan,0.11143875122070312,0.030732154846191406,14.0,True
maze512-8-0.map,1,11,473,475,euclidean,0.11143875122070312,0.054931640625,15.0,True
maze512-8-0.map,1,12,222,461,manhattan,0.11143875122070312,0.04374980926513672,19.0,True
maze512-8-0.map,1,12,222,461,euclidean,0.11143875122070312,0.05023479461669922,22.0,True
maze512-8-0.map,1,13,392,134,manhattan,0.11143875122070312,0.013899803161621094,5.0,True
maze512-8-0.map,1,13,392,134,euclidean,0.11143875122070312,0.014948844909667969,5.0,True
maze512-8-0.map,1,14,500,12,manhattan,0.11143875122070312,0.013661384582519531,5.0,True
maze512-8-0.map,1,14,500,12,euclidean,0.11143875122070312,0.03299713134765625,5.0,True
maze512-8-0.map,1,16,226,335,manhattan,0.11143875122070312,0.049614906311035156,11.0,True
maze512-8-0.map,1,16,226,335,euclidean,0.11143875122070312,0.04878044128417969,11.0,True
maze512-8-0.map,1,17,224,23,manhattan,0.11143875122070312,0.04901885986328125,14.0,True
maze512-8-0.map,1,17,224,23,euclidean,0.11143875122070312,0.04711151123046875,14.0,True
maze512-8-0.map,1,18,148,412,manhattan,0.11143875122070312,0.225830078125,81.0,True
maze512-8-0.map,1,18,148,412,euclidean,0.11143875122070312,0.1888751983642578,93.0,True
maze512-8-0.map,1,19,443,490,manhattan,0.11143875122070312,0.13172626495361328,32.0,True
maze512-8-0.map,1,19,443,490,euclidean,0.11143875122070312,0.13408660888671875,38.0,True
maze512-8-0.map,2,20,146,33,manhattan,0.11143875122070312,119.50654983520508,48436.0,True
maze512-8-0.map,2,20,146,33,euclidean,0.11143875122070312,145.51548957824707,55669.0,True
maze512-8-0.map,2,21,157,446,manhattan,0.11143875122070312,0.05066394805908203,21.0,True
maze512-8-0.map,2,21,157,446,euclidean,0.11143875122070312,0.050830841064453125,21.0,True
maze512-8-0.map,2,22,381,497,manhattan,0.11143875122070312,0.56304931640625,297.0,True
maze512-8-0.map,2,22,381,497,euclidean,0.11143875122070312,0.9832859039306641,338.0,True
maze512-8-0.map,2,26,368,472,manhattan,0.11143875122070312,0.4528045654296875,254.0,True
maze512-8-0.map,2,26,368,472,euclidean,0.11143875122070312,0.8581638336181641,286.0,True
maze512-8-0.map,2,27,499,479,manhattan,0.11143875122070312,0.07703304290771484,39.0,True
maze512-8-0.map,2,27,499,479,euclidean,0.11143875122070312,0.09179115295410156,46.0,True
maze512-8-0.map,2,28,243,181,manhattan,0.11143875122070312,0.01697540283203125,8.0,True
maze512-8-0.map,2,28,243,181,euclidean,0.11143875122070312,0.01838207244873047,8.0,True
maze512-8-0.map,2,29,309,453,manhattan,0.11143875122070312,16.02323055267334,7396.0,True
maze512-8-0.map,2,29,309,453,euclidean,0.11143875122070312,17.85731315612793,7585.0,True
maze512-8-0.map,3,30,73,407,manhattan,0.11143875122070312,5.905866622924805,2945.0,True
maze512-8-0.map,3,30,73,407,euclidean,0.11143875122070312,7.85975456237793,3348.0,True
maze512-8-0.map,3,31,159,491,manhattan,0.11143875122070312,0.060749053955078125,27.0,True
maze512-8-0.map,3,31,159,491,euclidean,0.11143875122070312,0.06380081176757812,27.0,True
maze512-8-0.map,3,32,367,352,manhattan,0.11143875122070312,195.68934440612793,74106.0,True
maze512-8-0.map,3,32,367,352,euclidean,0.11143875122070312,207.18910694122314,78712.0,True
maze512-8-0.map,3,33,61,103,manhattan,0.11143875122070312,0.11963844299316406,51.0,True
maze512-8-0.map,3,33,61,103,euclidean,0.11143875122070312,0.12183189392089844,62.0,True
maze512-8-0.map,3,34,67,271,manhattan,0.11143875122070312,0.13988018035888672,75.0,True
maze512-8-0.map,3,34,67,271,euclidean,0.11143875122070312,0.18756389617919922,96.0,True
maze512-8-0.map,3,35,394,446,manhattan,0.11143875122070312,0.22671222686767578,121.0,True
maze512-8-0.map,3,35,394,446,euclidean,0.11143875122070312,0.2663850784301758,143.0,True
maze512-8-0.map,3,37,39,456,manhattan,0.11143875122070312,22.88060188293457,10650.0,True
maze512-8-0.map,3,37,39,456,euclidean,0.11143875122070312,23.991847038269043,11053.0,True
maze512-8-0.map,3,38,421,475,manhattan,0.11143875122070312,0.1628398895263672,65.0,True
maze512-8-0.map,3,38,421,475,euclidean,0.11143875122070312,0.16477108001708984,82.0,True
maze512-8-0.map,3,39,464,379,manhattan,0.11143875122070312,0.13151168823242188,66.0,True
maze512-8-0.map,3,39,464,379,euclidean,0.11143875122070312,0.15685558319091797,82.0,True
maze512-8-0.map,4,40,43,86,manhattan,0.11143875122070312,4.126763343811035,2333.0,True
maze512-8-0.map,4,40,43,86,euclidean,0.11143875122070312,5.2025556564331055,2607.0,True
maze512-8-0.map,4,41,467,394,manhattan,0.11143875122070312,0.20444393157958984,110.0,True
maze512-8-0.map,4,41,467,394,euclidean,0.11143875122070312,0.3090858459472656,134.0,True
maze512-8-0.map,4,42,431,140,manhattan,0.11143875122070312,22.57380485534668,9340.0,True
maze512-8-0.map,4,42,431,140,euclidean,0.11143875122070312,24.87156391143799,10411.0,True
maze512-8-0.map,4,43,41,434,manhattan,0.11143875122070312,23.462414741516113,11004.0,True
maze512-8-0.map,4,43,41,434,euclidean,0.11143875122070312,24.240684509277344,11290.0,True
maze512-8-0.map,4,44,20,373,manhattan,0.11143875122070312,0.13427734375,73.0,True
maze512-8-0.map,4,44,20,373,euclidean,0.11143875122070312,0.19283294677734375,103.0,True
maze512-8-0.map,4,45,433,14,manhattan,0.11143875122070312,0.25246143341064453,139.0,True
maze512-8-0.map,4,45,433,14,euclidean,0.11143875122070312,0.3556966781616211,192.0,True
maze512-8-0.map,4,47,424,31,manhattan,0.11143875122070312,0.4060983657836914,224.0,True
maze512-8-0.map,4,47,424,31,euclidean,0.11143875122070312,0.5908012390136719,274.0,True
maze512-8-0.map,4,48,254,61,manhattan,0.11143875122070312,0.3535270690917969,198.0,True
maze512-8-0.map,4,48,254,61,euclidean,0.11143875122070312,0.43888092041015625,241.0,True
maze512-8-0.map,4,49,480,283,manhattan,0.11143875122070312,30.97233772277832,13324.0,True
maze512-8-0.map,4,49,480,283,euclidean,0.11143875122070312,32.82623291015625,14158.0,True
maze512-8-0.map,5,51,439,299,manhattan,0.11143875122070312,2.5094985961914062,610.0,True
maze512-8-0.map,5,51,439,299,euclidean,0.11143875122070312,2.903580665588379,672.0,True
maze512-8-0.map,5,52,245,115,manhattan,0.11143875122070312,0.6387233734130859,346.0,True
maze512-8-0.map,5,52,245,115,euclidean,0.11143875122070312,0.8151769638061523,438.0,True
maze512-8-0.map,5,53,244,35,manhattan,0.11143875122070312,88.62857818603516,37960.0,True
maze512-8-0.map,5,53,244,35,euclidean,0.11143875122070312,98.77192974090576,41399.0,True
maze512-8-0.map,5,54,491,25,manhattan,0.11143875122070312,0.13582706451416016,54.0,True
maze512-8-0.map,5,54,491,25,euclidean,0.11143875122070312,0.6701946258544922,95.0,True
maze512-8-0.map,5,55,362,227,manhattan,0.11143875122070312,0.3534078598022461,80.0,True
maze512-8-0.map,5,55,362,227,euclidean,0.11143875122070312,0.3458738327026367,112.0,True
maze512-8-0.map,5,56,137,211,manhattan,0.11143875122070312,22.420954704284668,11352.0,True
maze512-8-0.map,5,56,137,211,euclidean,0.11143875122070312,28.85260581970215,13307.0,True
maze512-8-0.map,5,57,190,4,manhattan,0.11143875122070312,47.94485569000244,23425.0,True
maze512-8-0.map,5,57,190,4,euclidean,0.11143875122070312,59.64362621307373,27962.0,True
maze512-8-0.map,5,58,361,143,manhattan,0.11143875122070312,364.3383026123047,155581.0,True
maze512-8-0.map,5,58,361,143,euclidean,0.11143875122070312,407.5392007827759,161378.0,True
maze512-8-0.map,6,60,319,206,manhattan,0.11143875122070312,355.0623893737793,142375.0,True
maze512-8-0.map,6,60,319,206,euclidean,0.11143875122070312,405.4318904876709,150715.0,True
maze512-8-1.map,0,0,7,282,manhattan,0.11146163940429688,0.037860870361328125,5.0,True
maze512-8-1.map,0,0,7,282,euclidean,0.11146163940429688,0.013685226440429688,5.0,True
maze512-8-1.map,0,1,129,169,manhattan,0.11146163940429688,0.008630752563476562,3.0,True
maze512-8-1.map,0,1,129,169,euclidean,0.11146163940429688,0.009322166442871094,3.0,True
maze512-8-1.map,0,2,429,178,manhattan,0.11146163940429688,0.0035047531127929688,1.0,True
maze512-8-1.map,0,2,429,178,euclidean,0.11146163940429688,0.0036716461181640625,1.0,True
maze512-8-1.map,0,3,139,196,manhattan,0.11146163940429688,0.02295970916748047,11.0,True
maze512-8-1.map,0,3,139,196,euclidean,0.11146163940429688,0.024509429931640625,11.0,True
maze512-8-1.map,0,4,67,86,manhattan,0.11146163940429688,0.017881393432617188,8.0,True
maze512-8-1.map,0,4,67,86,euclidean,0.11146163940429688,0.019311904907226562,8.0,True
maze512-8-1.map,0,5,446,52,manhattan,0.11146163940429688,0.008082389831542969,3.0,True
maze512-8-1.map,0,5,446,52,euclidean,0.11146163940429688,0.008702278137207031,3.0,True
maze512-8-1.map,0,6,151,116,manhattan,0.11146163940429688,0.007271766662597656,3.0,True
maze512-8-1.map,0,6,151,116,euclidean,0.11146163940429688,0.008058547973632812,3.0,True
maze512-8-1.map,0,7,44,429,manhattan,0.11146163940429688,0.006842613220214844,3.0,True
maze512-8-1.map,0,7,44,429,euclidean,0.11146163940429688,0.007462501525878906,3.0,True
maze512-8-1.map,1,10,138,506,manhattan,0.11146163940429688,0.03559589385986328,14.0,True
maze512-8-1.map,1,10,138,506,euclidean,0.11146163940429688,0.03445148468017578,15.0,True
maze512-8-1.map,1,11,365,314,manhattan,0.11146163940429688,0.030946731567382812,13.0,True
maze512-8-1.map,1,11,365,314,euclidean,0.11146163940429688,0.03306865692138672,13.0,True
maze512-8-1.map,1,12,327,305,manhattan,0.11146163940429688,0.030493736267089844,15.0,True
maze512-8-1.map,1,12,327,305,euclidean,0.11146163940429688,0.03483295440673828,16.0,True
maze512-8-1.map,1,13,64,42,manhattan,0.11146163940429688,0.04894733428955078,29.0,True
maze512-8-1.map,1,13,64,42,euclidean,0.11146163940429688,0.05581378936767578,31.0,True
maze512-8-1.map,1,14,264,457,manhattan,0.11146163940429688,0.030732154846191406,14.0,True
maze512-8-1.map,1,14,264,457,euclidean,0.11146163940429688,0.035190582275390625,15.0,True
maze512-8-1.map,1,16,48,508,manhattan,0.11146163940429688,0.05366802215576172,15.0,True
maze512-8-1.map,1,16,48,508,euclidean,0.11146163940429688,0.054907798767089844,15.0,True
maze512-8-1.map,1,17,497,268,manhattan,0.11146163940429688,0.09369850158691406,27.0,True
maze512-8-1.map,1,17,497,268,euclidean,0.11146163940429688,0.07174015045166016,32.0,True
maze512-8-1.map,1,18,452,416,manhattan,0.11146163940429688,0.07245540618896484,19.0,True
maze512-8-1.map,1,18,452,416,euclidean,0.11146163940429688,0.09050369262695312,22.0,True
maze512-8-1.map,1,19,380,147,manhattan,0.11146163940429688,0.1356363296508789,19.0,True
maze512-8-1.map,1,19,380,147,euclidean,0.11146163940429688,0.06380081176757812,22.0,True
maze512-8-1.map,2,20,86,303,manhattan,0.11146163940429688,0.1253366470336914,19.0,True
maze512-8-1.map,2,20,86,303,euclidean,0.11146163940429688,0.09691715240478516,19.0,True
maze512-8-1.map,2,21,122,237,manhattan,0.11146163940429688,0.092315673828125,50.0,True
maze512-8-1.map,2,21,122,237,euclidean,0.11146163940429688,0.12438297271728516,63.0,True
maze512-8-1.map,2,22,430,22,manhattan,0.11146163940429688,0.269317626953125,143.0,True
maze512-8-1.map,2,22,430,22,euclidean,0.11146163940429688,0.34863948822021484,177.0,True
maze512-8-1.map,2,23,80,1,manhattan,0.11146163940429688,0.10762214660644531,55.0,True
maze512-8-1.map,2,23,80,1,euclidean,0.11146163940429688,0.16715526580810547,62.0,True
maze512-8-1.map,2,25,422,247,manhattan,0.11146163940429688,0.10673999786376953,47.0,True
maze512-8-1.map,2,25,422,247,euclidean,0.11146163940429688,0.10783672332763672,53.0,True
maze512-8-1.map,2,26,454,325,manhattan,0.11146163940429688,0.22640228271484375,83.0,True
maze512-8-1.map,2,26,454,325,euclidean,0.11146163940429688,0.3267049789428711,108.0,True
maze512-8-1.map,2,27,396,268,manhattan,0.11146163940429688,19.54829692840576,8866.0,True
maze512-8-1.map,2,27,396,268,euclidean,0.11146163940429688,24.291658401489258,10472.0,True
maze512-8-1.map,2,28,271,368,manhattan,0.11146163940429688,0.06461143493652344,29.0,True
maze512-8-1.map,2,28,271,368,euclidean,0.11146163940429688,0.06594657897949219,32.0,True
maze512-8-1.map,2,29,232,209,manhattan,0.11146163940429688,0.03981590270996094,19.0,True
maze512-8-1.map,2,29,232,209,euclidean,0.11146163940429688,0.04324913024902344,19.0,True
maze512-8-1.map,3,30,77,404,manhattan,0.11146163940429688,46.912288665771484,19496.0,True
maze512-8-1.map,3,30,77,404,euclidean,0.11146163940429688,52.53329277038574,20361.0,True
maze512-8-1.map,3,31,368,191,manhattan,0.11146163940429688,0.07250308990478516,31.0,True
maze512-8-1.map,3,31,368,191,euclidean,0.11146163940429688,0.07987022399902344,31.0,True
maze512-8-1.map,3,32,103,372,manhattan,0.11146163940429688,0.29985904693603516,142.0,True
maze512-8-1.map,3,32,103,372,euclidean,0.11146163940429688,0.3180265426635742,171.0,True
maze512-8-1.map,3,33,79,148,manhattan,0.11146163940429688,0.1064300537109375,59.0,True
maze512-8-1.map,3,33,79,148,euclidean,0.11146163940429688,0.14259815216064453,75.0,True
maze512-8-1.map,3,34,260,145,manhattan,0.11146163940429688,93.1964635848999,41642.0,True
maze512-8-1.map,3,34,260,145,euclidean,0.11146163940429688,107.89036750793457,45163.0,True
maze512-8-1.map,3,35,43,229,manhattan,0.11146163940429688,5.6396484375,3173.0,True
maze512-8-1.map,3,35,43,229,euclidean,0.11146163940429688,7.305431365966797,3583.0,True
maze512-8-1.map,3,36,354,262,manhattan,0.11146163940429688,0.1486063003540039,77.0,True
maze512-8-1.map,3,36,354,262,euclidean,0.11146163940429688,0.1938343048095703,98.0,True
maze512-8-1.map,3,37,478,424,manhattan,0.11146163940429688,0.4972219467163086,292.0,True
maze512-8-1.map,3,37,478,424,euclidean,0.11146163940429688,0.6414651870727539,334.0,True
maze512-8-1.map,3,38,273,436,manhattan,0.11146163940429688,0.6902456283569336,397.0,True
maze512-8-1.map,3,38,273,436,euclidean,0.11146163940429688,0.8599281311035156,452.0,True
maze512-8-1.map,3,39,394,322,manhattan,0.11146163940429688,65.6958818435669,32201.0,True
maze512-8-1.map,3,39,394,322,euclidean,0.11146163940429688,76.5390157699585,34752.0,True
maze512-8-1.map,4,40,416,389,manhattan,0.11146163940429688,20.815539360046387,10299.0,True
maze512-8-1.map,4,40,416,389,euclidean,0.11146163940429688,23.480677604675293,10796.0,True
maze512-8-1.map,4,42,323,335,manhattan,0.11146163940429688,0.14960765838623047,67.0,True
maze512-8-1.map,4,42,323,335,euclidean,0.11146163940429688,0.16443729400634766,80.0,True
maze512-8-1.map,4,43,121,186,manhattan,0.11146163940429688,12.809062004089355,5383.0,True
maze512-8-1.map,4,43,121,186,euclidean,0.11146163940429688,12.839317321777344,6384.0,True
maze512-8-1.map,4,44,319,404,manhattan,0.11146163940429688,0.2650260925292969,139.0,True
maze512-8-1.map,4,44,319,404,euclidean,0.11146163940429688,0.38094520568847656,193.0,True
maze512-8-1.map,4,46,282,296,manhattan,0.11146163940429688,0.2561807632446289,95.0,True
maze512-8-1.map,4,46,282,296,euclidean,0.11146163940429688,0.28433799743652344,122.0,True
maze512-8-1.map,4,47,179,163,manhattan,0.11146163940429688,62.07010746002197,28633.0,True
maze512-8-1.map,4,47,179,163,euclidean,0.11146163940429688,74.70154762268066,30163.0,True
maze512-8-1.map,4,48,339,123,manhattan,0.11146163940429688,23.482632637023926,11188.0,True
maze512-8-1.map,4,48,339,123,euclidean,0.11146163940429688,28.089118003845215,12768.0,True
maze512-8-1.map,4,49,79,507,manhattan,0.11146163940429688,2.392888069152832,1313.0,True
maze512-8-1.map,4,49,79,507,euclidean,0.11146163940429688,3.3438920974731445,1405.0,True
maze512-8-1.map,5,50,119,295,manhattan,0.11146163940429688,0.2614736557006836,151.0,True
maze512-8-1.map,5,50,119,295,euclidean,0.11146163940429688,0.348663330078125,194.0,True
maze512-8-1.map,5,51,35,313,manhattan,0.11146163940429688,13.063335418701172,5760.0,True
maze512-8-1.map,5,51,35,313,euclidean,0.11146163940429688,14.353537559509277,6135.0,True
maze512-8-1.map,5,52,44,272,manhattan,0.11146163940429688,17.850351333618164,8975.0,True
maze512-8-1.map,5,52,44,272,euclidean,0.11146163940429688,21.657323837280273,9341.0,True
maze512-8-1.map,5,53,403,197,manhattan,0.11146163940429688,2.4066686630249023,1301.0,True
maze512-8-1.map,5,53,403,197,euclidean,0.11146163940429688,3.4203052520751953,1721.0,True
maze512-8-1.map,5,54,15,21,manhattan,0.11146163940429688,0.2701282501220703,162.0,True
maze512-8-1.map,5,54,15,21,euclidean,0.11146163940429688,0.3374814987182617,193.0,True
maze512-8-1.map,5,55,304,176,manhattan,0.11146163940429688,81.78706169128418,38790.0,True
maze512-8-1.map,5,55,304,176,euclidean,0.11146163940429688,96.20368480682373,41935.0,True
maze512-8-2.map,0,0,273,311,manhattan,0.11145782470703125,0.07789134979248047,7.0,True
maze512-8-2.map,0,0,273,311,euclidean,0.11145782470703125,0.020456314086914062,7.0,True
maze512-8-2.map,0,1,449,493,manhattan,0.11145782470703125,0.015592575073242188,7.0,True
maze512-8-2.map,0,1,449,493,euclidean,0.11145782470703125,0.016689300537109375,7.0,True
maze512-8-2.map,0,2,304,314,manhattan,0.11145782470703125,0.014400482177734375,3.0,True
maze512-8-2.map,0,2,304,314,euclidean,0.11145782470703125,0.016498565673828125,3.0,True
maze512-8-2.map,0,3,329,455,manhattan,0.11145782470703125,0.03337860107421875,8.0,True
maze512-8-2.map,0,3,329,455,euclidean,0.11145782470703125,0.034308433532714844,8.0,True
maze512-8-2.map,0,4,61,339,manhattan,0.11145782470703125,0.013113021850585938,3.0,True
maze512-8-2.map,0,4,61,339,euclidean,0.11145782470703125,0.013995170593261719,3.0,True
maze512-8-2.map,0,5,8,89,manhattan,0.11145782470703125,0.012683868408203125,3.0,True
maze512-8-2.map,0,5,8,89,euclidean,0.11145782470703125,0.013041496276855469,3.0,True
maze512-8-2.map,0,6,422,70,manhattan,0.11145782470703125,0.009489059448242188,2.0,True
maze512-8-2.map,0,6,422,70,euclidean,0.11145782470703125,0.009512901306152344,2.0,True
maze512-8-2.map,0,7,211,136,manhattan,0.11145782470703125,0.013327598571777344,3.0,True
maze512-8-2.map,0,7,211,136,euclidean,0.11145782470703125,0.014615058898925781,3.0,True
maze512-8-2.map,0,8,2,445,manhattan,0.11145782470703125,0.005435943603515625,1.0,True
maze512-8-2.map,0,8,2,445,euclidean,0.11145782470703125,0.00591278076171875,1.0,True
maze512-8-2.map,0,9,457,162,manhattan,0.11145782470703125,0.011539459228515625,3.0,True
maze512-8-2.map,0,9,457,162,euclidean,0.11145782470703125,0.012707710266113281,3.0,True
maze512-8-2.map,1,10,124,331,manhattan,0.11145782470703125,50.942206382751465,24077.0,True
maze512-8-2.map,1,10,124,331,euclidean,0.11145782470703125,71.57423496246338,28369.0,True
maze512-8-2.map,1,11,437,269,manhattan,0.11145782470703125,0.141143798828125,29.0,True
maze512-8-2.map,1,11,437,269,euclidean,0.11145782470703125,0.1943349838256836,34.0,True
maze512-8-2.map,1,12,20,248,manhattan,0.11145782470703125,0.02110004425048828,9.0,True
maze512-8-2.map,1,12,20,248,euclidean,0.11145782470703125,0.022530555725097656,9.0,True
maze512-8-2.map,1,13,124,23,manhattan,0.11145782470703125,0.0461578369140625,24.0,True
maze512-8-2.map,1,13,124,23,euclidean,0.11145782470703125,0.057053565979003906,28.0,True
maze512-8-2.map,1,14,66,284,manhattan,0.11145782470703125,2.882719039916992,1515.0,True
maze512-8-2.map,1,14,66,284,euclidean,0.11145782470703125,4.032301902770996,1781.0,True
maze512-8-2.map,1,15,175,73,manhattan,0.11145782470703125,0.03654956817626953,17.0,True
maze512-8-2.map,1,15,175,73,euclidean,0.11145782470703125,0.13628005981445312,19.0,True
maze512-8-2.map,1,17,336,45,manhattan,0.11145782470703125,0.04763603210449219,19.0,True
maze512-8-2.map,1,17,336,45,euclidean,0.11145782470703125,0.05002021789550781,22.0,True
maze512-8-2.map,1,18,141,189,manhattan,0.11145782470703125,0.03552436828613281,17.0,True
maze512-8-2.map,1,18,141,189,euclidean,0.11145782470703125,0.041174888610839844,19.0,True
maze512-8-2.map,1,19,253,411,manhattan,0.11145782470703125,0.013589859008789062,6.0,True
maze512-8-2.map,1,19,253,411,euclidean,0.11145782470703125,0.014424324035644531,6.0,True
maze512-8-2.map,2,20,159,118,manhattan,0.11145782470703125,0.05469322204589844,31.0,True
maze512-8-2.map,2,20,159,118,euclidean,0.11145782470703125,0.059485435485839844,32.0,True
maze512-8-2.map,2,21,132,413,manhattan,0.11145782470703125,140.55843353271484,59037.0,True
maze512-8-2.map,2,21,132,413,euclidean,0.11145782470703125,141.42022132873535,61398.0,True
maze512-8-2.map,2,22,281,101,manhattan,0.11145782470703125,0.04630088806152344,21.0,True
maze512-8-2.map,2,22,281,101,euclidean,0.11145782470703125,0.04429817199707031,21.0,True
maze512-8-2.map,2,24,193,12,manhattan,0.11145782470703125,0.10013580322265625,49.0,True
maze512-8-2.map,2,24,193,12,euclidean,0.11145782470703125,0.1394510269165039,60.0,True
maze512-8-2.map,2,25,394,420,manhattan,0.11145782470703125,4.545116424560547,2224.0,True
maze512-8-2.map,2,25,394,420,euclidean,0.11145782470703125,5.8071136474609375,2628.0,True
maze512-8-2.map,2,26,91,79,manhattan,0.11145782470703125,49.75314140319824,24247.0,True
maze512-8-2.map,2,26,91,79,euclidean,0.11145782470703125,56.58285617828369,24542.0,True
maze512-8-2.map,2,27,493,458,manhattan,0.11145782470703125,0.027799606323242188,8.0,True
maze512-8-2.map,2,27,493,458,euclidean,0.11145782470703125,0.029969215393066406,8.0,True
maze512-8-2.map,2,28,256,183,manhattan,0.11145782470703125,0.0676870346069336,35.0,True
maze512-8-2.map,2,28,256,183,euclidean,0.11145782470703125,0.09229183197021484,49.0,True
maze512-8-2.map,2,29,184,314,manhattan,0.11145782470703125,216.29056930541992,95340.0,True
maze512-8-2.map,2,29,184,314,euclidean,0.11145782470703125,233.821702003479,96950.0,True
maze512-8-2.map,3,30,373,82,manhattan,0.11145782470703125,16.835331916809082,8933.0,True
maze512-8-2.map,3,30,373,82,euclidean,0.11145782470703125,20.786094665527344,9903.0,True
maze512-8-2.map,3,31,374,290,manhattan,0.11145782470703125,1.7343521118164062,975.0,True
maze512-8-2.map,3,31,374,290,euclidean,0.11145782470703125,2.373194694519043,1125.0,True
maze512-8-2.map,3,32,358,125,manhattan,0.11145782470703125,0.37233829498291016,205.0,True
maze512-8-2.map,3,32,358,125,euclidean,0.11145782470703125,0.5128622055053711,261.0,True
maze512-8-2.map,3,33,424,234,manhattan,0.11145782470703125,0.14634132385253906,77.0,True
maze512-8-2.map,3,33,424,234,euclidean,0.11145782470703125,0.15697479248046875,81.0,True
maze512-8-2.map,3,34,208,193,manhattan,0.11145782470703125,0.10175704956054688,63.0,True
maze512-8-2.map,3,34,208,193,euclidean,0.11145782470703125,0.12187957763671875,70.0,True
maze512-8-2.map,3,35,160,276,manhattan,0.11145782470703125,0.12848377227783203,65.0,True
maze512-8-2.map,3,35,160,276,euclidean,0.11145782470703125,0.15442371368408203,78.0,True
maze512-8-2.map,3,36,233,472,manhattan,0.11145782470703125,0.055027008056640625,24.0,True
maze512-8-2.map,3,36,233,472,euclidean,0.11145782470703125,0.05943775177001953,24.0,True
maze512-8-2.map,3,37,131,50,manhattan,0.11145782470703125,17.2987699508667,9527.0,True
maze512-8-2.map,3,37,131,50,euclidean,0.11145782470703125,19.50206756591797,9585.0,True
maze512-8-2.map,3,38,64,105,manhattan,0.11145782470703125,3.716754913330078,2149.0,True
maze512-8-2.map,3,38,64,105,euclidean,0.11145782470703125,4.730796813964844,2321.0,True
maze512-8-2.map,3,39,160,502,manhattan,0.11145782470703125,7.538056373596191,3320.0,True
maze512-8-2.map,3,39,160,502,euclidean,0.11145782470703125,7.7510833740234375,3909.0,True
maze512-8-2.map,4,41,479,349,manhattan,0.11145782470703125,0.15897750854492188,84.0,True
maze512-8-2.map,4,41,479,349,euclidean,0.11145782470703125,0.1953601837158203,102.0,True
maze512-8-2.map,4,42,113,501,manhattan,0.11145782470703125,0.6198644638061523,307.0,True
maze512-8-2.map,4,42,113,501,euclidean,0.11145782470703125,0.7173061370849609,344.0,True
maze512-8-2.map,4,43,100,212,manhattan,0.11145782470703125,0.2280712127685547,108.0,True
maze512-8-2.map,4,43,100,212,euclidean,0.11145782470703125,0.2890348434448242,145.0,True
maze512-8-2.map,4,45,122,104,manhattan,0.11145782470703125,0.78125,466.0,True
maze512-8-2.map,4,45,122,104,euclidean,0.11145782470703125,1.1430025100708008,523.0,True
maze512-8-2.map,4,46,458,277,manhattan,0.11145782470703125,1.2947320938110352,449.0,True
maze512-8-2.map,4,46,458,277,euclidean,0.11145782470703125,1.1518239974975586,582.0,True
maze512-8-2.map,4,47,112,105,manhattan,0.11145782470703125,0.055599212646484375,23.0,True
maze512-8-2.map,4,47,112,105,euclidean,0.11145782470703125,0.0707387924194336,27.0,True
maze512-8-2.map,4,48,293,17,manhattan,0.11145782470703125,75.90842247009277,34629.0,True
maze512-8-2.map,4,48,293,17,euclidean,0.11145782470703125,90.19923210144043,37223.0,True
maze512-8-2.map,4,49,404,246,manhattan,0.11145782470703125,3.3851146697998047,1846.0,True
maze512-8-2.map,4,49,404,246,euclidean,0.11145782470703125,4.125714302062988,1976.0,True
maze512-8-2.map,5,50,113,107,manhattan,0.11145782470703125,0.8799314498901367,500.0,True
maze512-8-2.map,5,50,113,107,euclidean,0.11145782470703125,1.1991262435913086,621.0,True
maze512-8-2.map,5,53,129,99,manhattan,0.11145782470703125,0.12509822845458984,68.0,True
maze512-8-2.map,5,53,129,99,euclidean,0.11145782470703125,0.16951560974121094,87.0,True
maze512-8-2.map,5,54,99,58,manhattan,0.11145782470703125,1.3258934020996094,711.0,True
maze512-8-2.map,5,54,99,58,euclidean,0.11145782470703125,1.7242431640625,811.0,True
maze512-8-2.map,5,55,24,6,manhattan,0.11145782470703125,0.37322044372558594,216.0,True
maze512-8-2.map,5,55,24,6,euclidean,0.11145782470703125,0.8321046829223633,287.0,True
16room_000.map,0,0,424,313,manhattan,0.11554718017578125,0.02658367156982422,11.0,True
16room_000.map,0,0,424,313,euclidean,0.11554718017578125,0.026416778564453125,11.0,True
